3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.86,56.00
3.59,-8.96,3.58,89.60, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.96,3.58,89.60, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.96,3.58,89.60, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.59,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.52,4.86,55.20
3.58,-8.92,3.58,89.20, ,4.70,0.24,4.70,-2.40, ,4.86,5.60,4.86,56.00
3.59,-8.80,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.80,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.84,3.58,88.40, ,4.70,0.24,4.70,-2.40, ,4.86,5.56,4.86,55.60
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.86,5.60,4.86,56.00
3.58,-8.92,3.58,89.20, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.92,3.58,89.20, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.92,3.58,89.20, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.92,3.58,89.20, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.86,5.56,4.86,55.60
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.68,4.85,56.40
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.60,4.85,56.00
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.60,4.85,56.00
3.58,-8.96,3.58,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.60,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.60,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.56,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.60,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.56,4.85,55.60
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.52,4.85,55.20
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.52,4.85,55.20
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.52,4.85,55.20
3.58,-8.96,3.57,89.60, ,4.70,0.28,4.70,-2.80, ,4.85,5.52,4.85,55.20
